"Subject" "Activity" "tBodyAccMag-std()" "tBodyAccMag-min()" "tGravityAccMag-std()" "tGravityAccMag-min()" "tBodyAccJerkMag-std()" "tBodyAccJerkMag-min()" "tBodyGyroMag-std()" "tBodyGyroMag-min()" "tBodyGyroJerkMag-std()" "tBodyGyroJerkMag-min()" "fBodyAccMag-std()" "fBodyAccMag-min()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-min()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-min()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-min()"
"1776" 6 "WALKING_UPSTAIRS" -0.097049787 -0.61175153 -0.097049787 -0.61175153 -0.24093133 -0.41591713 -0.43216803 -0.75677412 -0.60754207 -0.461547 -0.21566548 -0.93033252 -0.29460248 -0.66679275 -0.53097108 -0.69554345 -0.66655637 -0.72912848
"1777" 6 "WALKING_UPSTAIRS" -0.088091859 -0.43209179 -0.088091859 -0.43209179 -0.23988318 -0.17985396 -0.050519654 -0.75677412 -0.56244563 -0.60197403 -0.2550143 -0.6784329 -0.23997968 -0.80340265 -0.16360217 -0.83804117 -0.60766831 -0.84189899
"1778" 26 "WALKING_UPSTAIRS" -0.16357203 -0.88104415 -0.16357203 -0.88104415 -0.37316978 -0.64557045 -0.36714424 -0.65357518 -0.66709019 -0.65472765 -0.30593549 -0.81324748 -0.43915198 -0.71788288 -0.41773212 -0.78325682 -0.69204426 -0.92106162
"1779" 30 "WALKING_UPSTAIRS" -0.17556179 -0.72945086 -0.17556179 -0.72945086 -0.46143874 -0.79070568 0.18335686 -0.5302675 -0.6917818 -0.8069308 -0.26096438 -0.89271978 -0.51385754 -0.35993849 0.15936144 -0.87540498 -0.71839253 -0.8708866
"1780" 6 "WALKING_UPSTAIRS" 0.13729336 -0.73047731 0.13729336 -0.73047731 0.036140873 -0.37782907 -0.089262915 -0.78219678 -0.40731564 -0.29631995 -0.073981153 -0.7568072 -0.06017857 -0.56184776 -0.20918004 -0.78391345 -0.41862429 -0.91485166
"1781" 5 "WALKING_UPSTAIRS" -0.098487287 -0.18667598 -0.098487287 -0.18667598 -0.25041265 -0.0049907615 -0.22022987 -0.62315175 -0.50257775 -0.606383 -0.2745289 -0.68128476 -0.3771375 -0.46946424 -0.33579609 -0.95168654 -0.56300262 -0.64129982
"1782" 6 "WALKING_UPSTAIRS" -0.21896482 -0.69367 -0.21896482 -0.69367 -0.2970464 -0.68897732 -0.37893928 -0.69590854 -0.65543709 -0.83476732 -0.31538897 -0.79382189 -0.25667772 -0.42953522 -0.40464978 -0.90073923 -0.65746811 -0.86799319
"1783" 26 "WALKING_UPSTAIRS" -0.29227942 -0.71636339 -0.29227942 -0.71636339 -0.47001464 -0.56148707 -0.3301323 -0.60215978 -0.66590758 -0.82457066 -0.431167 -0.33740737 -0.52036182 -0.61178717 -0.33887466 -0.9693942 -0.65170714 -0.9774347
"1784" 5 "WALKING_UPSTAIRS" -0.17889978 -0.70693209 -0.17889978 -0.70693209 -0.29747453 -0.02600161 -0.38904606 -0.68780812 -0.55388149 -0.70060652 -0.33143296 -0.79345128 -0.42635789 -0.9577003 -0.49111471 -0.92110236 -0.57606689 -0.77037877
"1785" 23 "WALKING_UPSTAIRS" -0.22069101 -0.76864077 -0.22069101 -0.76864077 -0.346112 -0.70524225 -0.42099544 -0.43285395 -0.51034034 -0.30665247 -0.35722826 -0.92681746 -0.47855167 -0.38995584 -0.54214237 -0.63417173 -0.5697642 -0.42899561
"1786" 23 "WALKING_UPSTAIRS" -0.22274322 -0.61029341 -0.22274322 -0.61029341 -0.42446821 -0.40819289 -0.53918425 -0.5435896 -0.6143082 -0.34696627 -0.32706099 -0.80336506 -0.50897179 -0.86648383 -0.61292696 -0.86183838 -0.69432573 -0.84334783
"1787" 7 "WALKING_UPSTAIRS" -0.39468542 -0.70486045 -0.39468542 -0.70486045 -0.51933577 -0.86004783 -0.40813366 -0.6544477 -0.64307739 -0.82250426 -0.45106492 -0.84455216 -0.53337783 -0.8982278 -0.42902266 -0.88382124 -0.65677927 -0.98761481
"1788" 26 "WALKING_UPSTAIRS" -0.20591225 -0.8128586 -0.20591225 -0.8128586 -0.35596382 -0.74309292 -0.54353982 -0.39624151 -0.59682648 -0.74110897 -0.3122209 -0.88409765 -0.43373741 -0.069301427 -0.60910205 -0.96437202 -0.59275058 -0.64422996
"1789" 11 "WALKING_UPSTAIRS" -0.29347157 -0.6153228 -0.29347157 -0.6153228 -0.44771141 -0.72573355 -0.26259543 -0.787831 -0.76665707 -0.79861519 -0.3806877 -0.98321786 -0.40708509 -0.72453416 -0.27040153 -0.7339682 -0.78727153 -0.92557806
"1790" 11 "WALKING_UPSTAIRS" -0.27727496 -0.78851857 -0.27727496 -0.78851857 -0.49048366 -0.72573355 -0.51191758 -0.787831 -0.81184337 -0.79400355 -0.34607371 -0.88298792 -0.45563527 -0.62645933 -0.5128599 -0.84920531 -0.83001144 -0.96149103
"1791" 11 "WALKING_UPSTAIRS" -0.19949037 -0.79798062 -0.19949037 -0.79798062 -0.42819991 -0.71033021 -0.64556317 -0.63271057 -0.82569342 -0.846078 -0.27415263 -0.84992759 -0.39073198 -0.58120364 -0.65354165 -0.93301265 -0.8370771 -0.82280825
"1792" 6 "WALKING_UPSTAIRS" -0.034652395 -0.54976835 -0.034652395 -0.54976835 -0.14239736 -0.48423151 0.10296472 -0.2602187 -0.22077792 -0.098367778 -0.20250115 -0.84397577 -0.188137 -0.44896502 -0.064957587 -0.79009526 -0.23485774 -0.62273133
"1793" 27 "WALKING_UPSTAIRS" -0.38237138 -0.7153246 -0.38237138 -0.7153246 -0.40609734 -0.66144559 -0.49396743 -0.43834524 -0.66908657 -0.85646788 -0.46538635 -0.93714031 -0.4147892 -0.57008627 -0.52685782 -0.89934797 -0.68789246 -0.91958007
"1794" 27 "WALKING_UPSTAIRS" -0.42497345 -0.7153246 -0.42497345 -0.7153246 -0.45397564 -0.84805071 -0.57865454 -0.18211913 -0.67517074 -0.71062776 -0.51126332 -0.78098568 -0.45277371 -0.80265752 -0.62069518 -0.64588285 -0.68371845 -0.91477298
"1795" 26 "WALKING_UPSTAIRS" -0.085256603 -0.84496357 -0.085256603 -0.84496357 -0.38692752 -0.5231828 -0.45601609 -0.3452911 -0.64088262 -0.74699485 -0.21405342 -0.87799047 -0.46470129 -0.55895204 -0.53052678 -0.79538623 -0.66957661 -0.82759097
"1796" 11 "WALKING_UPSTAIRS" -0.39100159 -0.55767187 -0.39100159 -0.55767187 -0.57305278 -0.93212159 -0.16448866 -0.80333051 -0.83195554 -0.70593159 -0.4671219 -0.74651258 -0.5731618 -0.84408097 -0.12422607 -0.81600473 -0.8543 -0.81024446
"1797" 13 "WALKING_UPSTAIRS" -0.42126701 -0.16003952 -0.42126701 -0.16003952 -0.47232532 -0.78749334 -0.49006855 -0.31210198 -0.69511892 -0.65283979 -0.4917826 -0.95710656 -0.46628923 -0.68464101 -0.55068685 -0.90523601 -0.73351498 -0.76334924
"1798" 6 "WALKING_UPSTAIRS" -0.19087273 -0.43297968 -0.19087273 -0.43297968 -0.27114446 -0.38505085 -0.20251631 -0.3371207 -0.50706564 -0.59571493 -0.2957909 -0.90597135 -0.29037648 -0.72161224 -0.30827215 -0.69745883 -0.53153192 -0.78669307
"1799" 10 "WALKING_UPSTAIRS" -0.2237998 -0.81513789 -0.2237998 -0.81513789 -0.35328896 -0.60786185 0.14600735 -0.26349361 -0.53285842 -0.32447487 -0.33797433 -0.80609206 -0.43052598 -0.67465834 0.1334317 -0.91971639 -0.58602852 -0.65912141
"1800" 10 "WALKING_UPSTAIRS" -0.24241172 -0.81513789 -0.24241172 -0.81513789 -0.38413209 -0.60786185 -0.31560675 -0.11588113 -0.62581558 -0.473667 -0.37441621 -0.81201551 -0.52531265 -0.48639132 -0.38100088 -0.87293306 -0.71159628 -0.55251886
"1801" 29 "WALKING_UPSTAIRS" -0.012379975 -0.84038615 -0.012379975 -0.84038615 -0.22938332 -0.72664198 0.47414438 0.21915824 -0.65801433 -0.58655903 -0.10622022 -0.86942189 -0.228162 -0.2672881 0.539142 -0.92617284 -0.70493747 -0.73123545
"1802" 26 "WALKING_UPSTAIRS" -0.10614786 -0.78347624 -0.10614786 -0.78347624 -0.33109499 -0.64122456 -0.54696259 -0.4532946 -0.69234947 -0.47860499 -0.23954323 -0.75681004 -0.4287115 -0.83288516 -0.61298569 -0.94343708 -0.68448077 -0.83108822
"1803" 29 "WALKING_UPSTAIRS" 0.017679434 -0.89544761 0.017679434 -0.89544761 -0.30195968 -0.92134362 -0.28984056 -0.23808472 -0.69037186 -0.6913911 -0.09123265 -0.72485269 -0.35743691 -0.79129374 -0.3303853 -0.91315857 -0.76222402 -0.63956801
"1804" 28 "WALKING_UPSTAIRS" -0.23717695 -0.75644925 -0.23717695 -0.75644925 -0.42333839 -0.63810032 -0.51595237 0.16418524 -0.72112485 -0.95894604 -0.34415925 -0.92272921 -0.38531262 -0.81524577 -0.56789574 -0.84168579 -0.75225738 -0.97299179
"1805" 26 "WALKING_UPSTAIRS" -0.062004268 -0.84071372 -0.062004268 -0.84071372 -0.18778096 -0.49350367 -0.52217798 -0.49359608 -0.65620683 -0.81465195 -0.22285639 -0.61433803 -0.28521695 -0.66488487 -0.57090475 -0.86719664 -0.70352806 -0.73603692
"1806" 26 "WALKING_UPSTAIRS" -0.069426439 -0.81714114 -0.069426439 -0.81714114 -0.27522561 -0.26972407 -0.49483249 -0.26157199 -0.64732829 -0.76342641 -0.20503187 -0.84964945 -0.32470028 -0.71345283 -0.55350107 -0.83133368 -0.6665945 -0.82691697
"1807" 26 "WALKING_UPSTAIRS" -0.116098 -0.68610367 -0.116098 -0.68610367 -0.22236482 -0.47094388 -0.55338896 -0.28931636 -0.64089456 -0.76342641 -0.256388 -0.68589204 -0.21180436 -0.75442882 -0.63197516 -0.92831904 -0.65038341 -0.90457535
"1808" 6 "WALKING_UPSTAIRS" -0.085329493 -0.7414305 -0.085329493 -0.7414305 -0.14058747 -0.81818366 0.039069588 -0.53928183 -0.30048477 -0.29262813 -0.25046734 -0.97783849 -0.21442189 -0.67612002 -0.092486406 -0.73568511 -0.34050768 -0.58073456
"1809" 6 "WALKING_UPSTAIRS" -0.14941053 -0.7414305 -0.14941053 -0.7414305 -0.17644168 -0.34461401 -0.083640828 -0.46698805 -0.33666973 -0.79482224 -0.32698468 -0.57354761 -0.30629698 -0.65077481 -0.23005882 -0.93526091 -0.3961702 -0.9548773
"1810" 3 "WALKING_UPSTAIRS" -0.43027808 -0.76645215 -0.43027808 -0.76645215 -0.44484099 -0.67052155 -0.47530997 -0.60964075 -0.68978835 -0.91216454 -0.51651446 -0.90842286 -0.49046825 -0.51034796 -0.50973893 -0.95615317 -0.67963642 -0.66806325
"1811" 23 "WALKING_UPSTAIRS" -0.40636285 -0.3550059 -0.40636285 -0.3550059 -0.47643332 -0.69844211 -0.39564058 -0.76071157 -0.58381699 -0.28712822 -0.50178997 -0.91277563 -0.53618635 -0.89618552 -0.52440503 -0.71631515 -0.67793608 -0.74348962
"1812" 28 "WALKING_UPSTAIRS" -0.25533208 -0.6627861 -0.25533208 -0.6627861 -0.34628886 -0.54847598 -0.55728407 -0.53847219 -0.68322504 -0.51446173 -0.35272676 -0.7538009 -0.48866846 0.31813622 -0.60469914 -0.84541566 -0.73954134 -0.89495837
"1813" 14 "WALKING_UPSTAIRS" -0.072817313 -0.76586278 -0.072817313 -0.76586278 -0.33199241 -0.39912115 0.19563307 -0.017337931 -0.53246806 -0.77784988 -0.2036676 -0.74433297 -0.45486852 -0.57242316 0.1374898 -0.78702926 -0.65916512 -0.5202521
"1814" 27 "WALKING_UPSTAIRS" -0.39195327 -0.65011339 -0.39195327 -0.65011339 -0.49972785 -0.76009307 -0.5937247 0.057102653 -0.83809776 -0.82692026 -0.47767571 -0.92635385 -0.53734346 -0.82387289 -0.59485331 -0.98643578 -0.86768626 -0.96828579
"1815" 27 "WALKING_UPSTAIRS" -0.42589609 -0.67153601 -0.42589609 -0.67153601 -0.56022989 -0.77384853 -0.17266083 -0.54657498 -0.7788235 -0.69759669 -0.4899538 -0.95842954 -0.56706272 -0.75725302 -0.13951834 -0.91546292 -0.81311841 -0.90659709
"1816" 6 "WALKING_UPSTAIRS" -0.12756748 -0.60138833 -0.12756748 -0.60138833 -0.14650142 -0.19580598 -0.048954975 -0.5934478 -0.27965213 0.024251298 -0.32216817 -0.87782066 -0.12768884 -0.81034931 -0.18756835 -0.94209141 -0.30239609 -0.44562743
"1817" 6 "WALKING_UPSTAIRS" -0.18670865 -0.60464244 -0.18670865 -0.60464244 -0.11271218 -0.29266231 -0.025480822 -0.56348633 -0.28100451 0.018211341 -0.386287 0.0084756943 -0.1780706 -0.6653948 -0.19251913 -0.97608472 -0.27335613 -0.79597968
"1818" 5 "WALKING_UPSTAIRS" -0.13107366 -0.40325068 -0.13107366 -0.40325068 -0.22267878 -0.17720556 -0.18418513 -0.63945459 -0.6128245 -0.55040277 -0.29085414 -0.49441702 -0.33513462 -0.04898807 -0.23575127 -0.83933787 -0.64723148 -0.70190945
"1819" 6 "WALKING_UPSTAIRS" -0.08218146 -0.80318821 -0.08218146 -0.80318821 -0.15358519 -0.31489352 -0.18021302 -0.41680771 -0.33987565 -0.39802751 -0.25462545 -0.81997573 -0.22794616 -0.7646996 -0.32616922 -0.66372123 -0.30337044 -0.71786513
"1820" 27 "WALKING_UPSTAIRS" -0.37996563 -0.71217067 -0.37996563 -0.71217067 -0.50229871 -0.7535314 -0.59025386 -0.64343667 -0.77297449 -0.70082309 -0.46545303 -0.93410493 -0.5421071 -0.56183274 -0.63270885 -0.78759373 -0.79921137 -0.95569575
"1821" 12 "WALKING_UPSTAIRS" -0.28108565 -0.65890451 -0.28108565 -0.65890451 -0.33684803 -0.51999581 -0.48968885 0.10801016 -0.73394189 -0.75393626 -0.40088073 -0.68340138 -0.33339974 -0.4427987 -0.50043885 -0.85248358 -0.7754853 -0.85731659
"1822" 12 "WALKING_UPSTAIRS" -0.28665645 -0.54250923 -0.28665645 -0.54250923 -0.37712901 -0.47853417 0.036844654 -0.71080108 -0.73019847 -0.75393626 -0.38584713 -0.93178045 -0.42627636 -0.66546022 0.092019675 -0.87995083 -0.77166753 -0.89004178
"1823" 3 "WALKING_UPSTAIRS" -0.22663013 -0.9497319 -0.22663013 -0.9497319 -0.23633781 -0.57356919 -0.11446739 -0.79358236 -0.68748989 -0.31929604 -0.41705808 -0.63813965 -0.25374756 -0.74194379 -0.11168527 -0.8809305 -0.73933806 -0.75269816
"1824" 3 "WALKING_UPSTAIRS" -0.32333714 -0.80343363 -0.32333714 -0.80343363 -0.3818228 -0.50478312 -0.18017629 -0.53180499 -0.71080533 -0.56867901 -0.46811397 -0.54102913 -0.48587865 -0.84048 -0.23645283 -0.70582641 -0.76036349 -0.71725724
"1825" 26 "WALKING_UPSTAIRS" -0.24867313 -0.80519297 -0.24867313 -0.80519297 -0.42002937 -0.57267132 -0.44069891 -0.60215978 -0.71066222 -0.82457066 -0.35002249 -0.89567478 -0.42531005 -0.83578908 -0.49231181 -0.6728634 -0.71888143 -0.83883025
"1826" 7 "WALKING_UPSTAIRS" -0.32640893 -0.37136309 -0.32640893 -0.37136309 -0.4283956 -0.86004783 -0.16360166 -0.6544477 -0.59563485 -0.82250426 -0.42260554 -0.90958521 -0.42768605 -0.79694514 -0.16888459 -0.71120313 -0.60957815 -0.74140573
"1827" 4 "WALKING_UPSTAIRS" -0.24253872 -0.71104645 -0.24253872 -0.71104645 -0.49464555 -0.58883749 -0.56367118 -0.41819492 -0.73893857 -0.78930272 -0.33899255 -0.74181436 -0.54399554 -0.41059021 -0.62158642 -0.8266897 -0.7793967 -0.59149322
"1828" 3 "WALKING_UPSTAIRS" -0.28188489 -0.85246401 -0.28188489 -0.85246401 -0.52681283 -0.7905768 -0.51927855 -0.72506566 -0.74612703 -0.599893 -0.39972537 -0.86733698 -0.61150287 -0.79551443 -0.57339865 -0.83166843 -0.78120125 -0.88364656
"1829" 3 "WALKING_UPSTAIRS" -0.37826897 -0.78898501 -0.37826897 -0.78898501 -0.48375914 -0.34083955 -0.61073035 -0.638679 -0.69888833 -0.73750223 -0.4903552 -0.97262465 -0.59631936 -0.34283273 -0.67287529 -0.85176962 -0.72840217 -0.6861106
"1830" 11 "WALKING_UPSTAIRS" -0.28521443 -0.77025047 -0.28521443 -0.77025047 -0.488978 -0.8174025 -0.37146626 -0.65833322 -0.79602622 -0.85775204 -0.35263921 -0.94534158 -0.47182222 -0.96588405 -0.41012828 -0.80321325 -0.81492713 -0.93975527
"1831" 29 "WALKING_UPSTAIRS" 0.086966519 -0.88373375 0.086966519 -0.88373375 -0.16602533 -0.68367872 -0.069042214 -0.02678691 -0.6931742 -0.70822278 -0.068880217 -0.75725072 -0.18291733 -0.29042441 -0.088108887 -0.81637286 -0.72742088 -0.88424908
"1832" 3 "WALKING_UPSTAIRS" -0.38485226 -0.91715326 -0.38485226 -0.91715326 -0.55588001 -0.77412079 -0.51147541 -0.51025968 -0.78103027 -0.86191692 -0.47070847 -0.927671 -0.60400854 -0.87974327 -0.51757758 -0.96710111 -0.79959751 -0.95832619
"1833" 18 "WALKING_UPSTAIRS" -0.28923797 -0.73413331 -0.28923797 -0.73413331 -0.51729376 -0.6956777 -0.59976617 -0.78748713 -0.79314113 -0.76049913 -0.35624116 -0.90122284 -0.50364897 -0.87805987 -0.62632268 -0.87699596 -0.81159505 -0.85360928
"1834" 11 "WALKING_UPSTAIRS" -0.23002009 -0.73764179 -0.23002009 -0.73764179 -0.45037629 -0.68537853 -0.50769151 -0.45587976 -0.817852 -0.85789645 -0.27501774 -0.83386305 -0.4744949 -0.89738048 -0.52464717 -0.91084729 -0.82508786 -0.99670552
"1835" 11 "WALKING_UPSTAIRS" -0.22443232 -0.73764179 -0.22443232 -0.73764179 -0.4578614 -0.73128638 -0.55285484 -0.56924395 -0.81432451 -0.85789645 -0.27703641 -0.96905488 -0.46794866 -0.74265174 -0.54751398 -0.93932993 -0.82037838 -0.8851792
"1836" 14 "WALKING_UPSTAIRS" -0.1246179 -0.71867416 -0.1246179 -0.71867416 -0.48088157 -0.53808365 0.14204874 -0.00096558756 -0.57347041 -0.53111068 -0.21388109 -0.83235373 -0.53622275 -0.97291436 0.075955672 -0.63729442 -0.63708424 -0.91608262
"1837" 13 "WALKING_UPSTAIRS" -0.33956001 -0.16245995 -0.33956001 -0.16245995 -0.45030713 -0.89778714 -0.21555423 -0.3270844 -0.70564954 -0.51299545 -0.40308957 -0.90597804 -0.43004245 -0.75090222 -0.22913933 -0.9126013 -0.76458673 -0.75035437
"1838" 13 "WALKING_UPSTAIRS" -0.38151843 -0.62516942 -0.38151843 -0.62516942 -0.36955939 -0.78749334 -0.47509448 -0.35525579 -0.60721532 -0.82192867 -0.47334306 -0.86560122 -0.47495312 -0.45208629 -0.54128745 -0.79361667 -0.68555025 -0.52324091
"1839" 4 "WALKING_UPSTAIRS" -0.26700701 -0.74032794 -0.26700701 -0.74032794 -0.52599589 -0.58883749 -0.51659405 -0.44356909 -0.73928798 -0.51146507 -0.32914436 -0.92795043 -0.60272935 -0.81029151 -0.56950728 -0.90355148 -0.79140757 -0.74334169
"1840" 26 "WALKING_UPSTAIRS" -0.12422878 -0.74500757 -0.12422878 -0.74500757 -0.37492072 -0.43698945 -0.46937692 -0.40323068 -0.68696549 -0.44096077 -0.28722738 -0.67828312 -0.43752883 -0.5250904 -0.52643712 -0.67382181 -0.71137032 -0.89664952
"1841" 26 "WALKING_UPSTAIRS" -0.029017448 -0.82053942 -0.029017448 -0.82053942 -0.34296084 -0.51745345 -0.54803228 -0.37032279 -0.70929231 -0.73390813 -0.14129597 -0.89023477 -0.39831266 -0.7513918 -0.59351804 -0.87461723 -0.72383343 -0.86340747
"1842" 29 "WALKING_UPSTAIRS" 0.023417679 -0.84038615 0.023417679 -0.84038615 -0.24968829 -0.49079159 -0.25298599 0.081687146 -0.67615741 -0.46641078 -0.086540651 -0.64695231 -0.25483013 -0.67994062 -0.33170554 -0.23173321 -0.72735396 -0.88720449
"1843" 29 "WALKING_UPSTAIRS" 0.031143485 -0.77086763 0.031143485 -0.77086763 -0.21575571 -0.49079159 -0.24934799 0.081687146 -0.72629939 -0.4712546 -0.087486196 -0.98131476 -0.19395647 -0.87503618 -0.23257717 -0.93095317 -0.7712332 -0.75444969
"1844" 26 "WALKING_UPSTAIRS" -0.017425392 -0.80112136 -0.017425392 -0.80112136 -0.13236649 -0.83828134 -0.48765374 -0.16352569 -0.62820065 -0.41150394 -0.17877828 -0.84998988 -0.25169012 -0.55854722 -0.56280781 -0.90716654 -0.63612743 -0.86704452
"1845" 26 "WALKING_UPSTAIRS" -0.12984237 -0.75406798 -0.12984237 -0.75406798 -0.3320555 -0.7722725 -0.55740246 -0.35161852 -0.65885322 -0.46881039 -0.2646562 -0.96753827 -0.42507083 -0.30628438 -0.62283073 -0.77289262 -0.6770586 -0.75428954
"1846" 30 "WALKING_UPSTAIRS" -0.48313086 -0.54388541 -0.48313086 -0.54388541 -0.72924335 -0.8818825 -0.077890151 -0.68391275 -0.83858845 -0.82383036 -0.51741016 -0.93152245 -0.75117495 -0.84270651 -0.022169322 -0.744269 -0.85249253 -0.93380673
"1847" 30 "WALKING_UPSTAIRS" -0.49888396 -0.54388541 -0.49888396 -0.54388541 -0.71244461 -0.8818825 -0.11731515 -0.69251328 -0.84547515 -0.71534209 -0.53512546 -0.98703362 -0.7395582 -0.84902746 -0.061317098 -0.97533816 -0.85996058 -0.95587534
"1848" 30 "WALKING_UPSTAIRS" -0.44508128 -0.45252367 -0.44508128 -0.45252367 -0.64648393 -0.85478028 -0.40303607 -0.69251328 -0.84150308 -0.77358094 -0.49760767 -0.89321036 -0.68450451 -0.82443713 -0.38744922 -0.88918976 -0.86523127 -0.91451048
"1849" 29 "WALKING_UPSTAIRS" -0.097698154 -0.81504784 -0.097698154 -0.81504784 -0.35371005 -0.67000055 -0.095690611 -0.59839048 -0.74205177 -0.66579011 -0.17484388 -0.88630222 -0.34763145 -0.70794413 -0.048529737 -0.86802749 -0.75139386 -0.81037167
"1850" 30 "WALKING_UPSTAIRS" -0.3857306 -0.61893133 -0.3857306 -0.61893133 -0.65985209 -0.66969808 -0.15206628 -0.2883084 -0.8039246 -0.79922788 -0.42614344 -0.94780994 -0.66103777 -0.76239446 -0.10954399 -0.95592966 -0.80956749 -0.95958483
"1851" 30 "WALKING_UPSTAIRS" -0.39977514 -0.81073706 -0.39977514 -0.81073706 -0.65082979 -0.80249571 -0.11810411 -0.2883084 -0.77892251 -0.79922788 -0.47025336 -0.86072267 -0.68981341 -0.84609185 -0.096902559 -0.87911916 -0.80599812 -0.85048124
"1852" 23 "WALKING_UPSTAIRS" -0.26913375 -0.76864077 -0.26913375 -0.76864077 -0.42177136 -0.70524225 -0.4056927 -0.56237111 -0.53532077 -0.28712822 -0.40675762 -0.98919233 -0.56535152 -0.94933222 -0.55293346 -0.69226561 -0.6038122 -0.66374876
"1853" 27 "WALKING_UPSTAIRS" -0.37806746 -0.57347579 -0.37806746 -0.57347579 -0.4755351 -0.7315874 -0.61393459 -0.10219129 -0.7879996 -0.70523354 -0.45961978 -0.83584982 -0.45931094 -0.97263489 -0.62547728 -0.96110592 -0.77308467 -0.84171697
"1854" 7 "WALKING_UPSTAIRS" -0.3861629 -0.72687327 -0.3861629 -0.72687327 -0.55544493 -0.63214552 -0.48679292 -0.55471888 -0.74755167 -0.68236208 -0.44088941 -0.97466427 -0.53346149 -0.9355334 -0.51794118 -0.69090063 -0.78360902 -0.83952182
"1855" 26 "WALKING_UPSTAIRS" -0.11757191 -0.9376092 -0.11757191 -0.9376092 -0.40853913 -0.40439271 -0.55273748 -0.058292733 -0.68481936 -0.60578891 -0.20875111 -0.97164114 -0.50369107 -0.50278973 -0.59047719 -0.72425564 -0.70261122 -0.92808442
"1856" 28 "WALKING_UPSTAIRS" -0.27095413 -0.71517868 -0.27095413 -0.71517868 -0.40556717 -0.78712139 -0.52137892 -0.68959123 -0.74143814 -0.5944641 -0.33933557 -0.8610648 -0.44367132 -0.49418186 -0.5636795 -0.94464526 -0.76719412 -0.73824253
"1857" 26 "WALKING_UPSTAIRS" -0.11539733 -0.77789519 -0.11539733 -0.77789519 -0.22520265 -0.85177188 -0.38273848 -0.55411488 -0.64254926 -0.64432991 -0.24488885 -0.93472372 -0.31777699 -0.56409201 -0.43723524 -0.97859401 -0.66688008 -0.80235685
"1858" 26 "WALKING_UPSTAIRS" -0.096517923 -0.90505216 -0.096517923 -0.90505216 -0.13301874 -0.4314561 -0.38085105 -0.11419468 -0.59342848 -0.76388324 -0.30884945 -0.94699177 -0.21446069 -0.66742296 -0.44672119 -0.94491349 -0.61180895 -0.72465837
"1859" 26 "WALKING_UPSTAIRS" -0.13572718 -0.90505216 -0.13572718 -0.90505216 -0.26559466 -0.62604453 -0.55345669 -0.22865837 -0.6659618 -0.76388324 -0.31583202 -0.47491885 -0.34226034 -0.90323118 -0.63333332 -0.91620517 -0.68730137 -0.77783767
"1860" 25 "WALKING_UPSTAIRS" -0.39256264 -0.78436541 -0.39256264 -0.78436541 -0.57384147 -0.79078105 -0.061770998 -0.55790862 -0.75106132 -0.77389655 -0.45300032 -0.96431941 -0.65987789 -0.76921294 -0.037974875 -0.89596469 -0.77537525 -0.80812447
"1861" 15 "WALKING_UPSTAIRS" -0.092270075 -0.58554825 -0.092270075 -0.58554825 -0.36708813 -0.49473642 -0.39264753 -0.62775261 -0.8238128 -0.74171899 -0.18776922 -0.90472932 -0.43650131 -0.61004187 -0.42318147 -0.43313964 -0.87941841 -0.90874891
"1862" 15 "WALKING_UPSTAIRS" -0.1108287 -0.50323593 -0.1108287 -0.50323593 -0.42829413 -0.2132897 -0.52099794 -0.62775261 -0.83201598 -0.74171899 -0.20715628 -0.91073396 -0.45011248 -0.92698391 -0.53744051 -0.93503062 -0.86962561 -0.81307502
"1863" 6 "WALKING_UPSTAIRS" -0.015350823 -0.52774922 -0.015350823 -0.52774922 -0.050883706 -0.37782907 -0.056943592 -0.78219678 -0.33460154 -0.29631995 -0.24035081 -0.84723832 -0.13959289 -0.52873771 -0.18205199 -0.74053738 -0.33234838 -0.35403291
"1864" 4 "WALKING_UPSTAIRS" -0.17817655 -0.721366 -0.17817655 -0.721366 -0.41962748 -0.60305386 -0.38182452 -0.42110485 -0.72196332 -0.655297 -0.26402677 -0.78924535 -0.51610679 -0.54277573 -0.43116882 -0.94570235 -0.76105759 -0.84082857
"1865" 4 "WALKING_UPSTAIRS" -0.17479106 -0.74032794 -0.17479106 -0.74032794 -0.47031568 -0.60305386 -0.39363825 -0.44356909 -0.73529172 -0.50428103 -0.23576407 -0.91206013 -0.579432 -0.3879777 -0.43944849 -0.927294 -0.80005122 -0.72904804
"1866" 3 "WALKING_UPSTAIRS" -0.30652902 -0.71300903 -0.30652902 -0.71300903 -0.39337797 -0.4797002 -0.52671003 -0.67536208 -0.71991143 -0.56867901 -0.38251041 -0.82185538 -0.50423003 -0.62601831 -0.59080787 -0.93090572 -0.77049575 -0.90577234
